Date,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY,Daily_Return,Log_Return,Cumulative_Return
2005-10-07,82.60465240478516,82.90852539654296,82.27315411659605,82.66680537001568,75661400,0.003440210631344476,0.0034343066435168147,0.9806450625368404
2005-10-10,81.90706634521484,82.67365061844426,81.69988468181766,82.6529329790028,52677000,-0.008444876157240544,-0.008480736155445935,0.9723636364295073
2005-10-11,81.7896728515625,82.45266373946666,81.71370465168964,82.17641621892746,75629800,-0.0014332523296288757,-0.0014342804182067201,0.9709699939823483
2005-10-12,81.14738464355469,82.27308689113805,81.0852317291094,81.76203249720857,100510400,-0.007852925505320019,-0.007883922107463257,0.9633450389517039
2005-10-13,81.09906768798828,81.54796931114723,80.71922663708827,81.11978533276756,99052900,-0.0005954222157453781,-0.0005955995499488565,0.9627714419140839
2005-10-14,81.95543670654297,82.05212256897092,81.18885217658975,81.57560089528585,88651000,0.01055954208807175,0.010504179518074764,0.9729378674761692
2005-10-17,82.2593002319336,82.36979608974207,81.80349098739136,82.04521088500337,68109300,0.0037076676984673096,0.003700811241004066,0.9765451977800262
2005-10-18,81.368408203125,82.15571032439892,81.3545981961658,82.1419003174397,74996900,-0.010830289417691152,-0.010889363918613624,0.9659689306586121
2005-10-19,82.7220230102539,82.73583828745946,80.88498631574816,81.14741862382486,116563800,0.01663563091648279,0.016498774517859235,0.9820384332658384
2005-10-20,81.26480865478516,82.74272693155312,81.00928402769816,82.52172995378362,131966700,-0.017615796887463953,-0.017772801612133068,0.9647390436897441
2005-10-21,81.58251953125,82.03142127859024,81.15434070340561,81.69302069261975,96579500,0.003909575149736444,0.003901952621582584,0.968510763480934
2005-10-24,82.84635162353516,82.93612986835804,81.77589924977718,81.79661690096819,71308400,0.015491456987928087,0.01537268938640015,0.9835144063157443
2005-10-25,82.68058013916016,83.0396982788258,82.14190029516973,82.68058013916016,76594500,-0.0020009509305646267,-0.002002955507364127,0.9815464422492031
2005-10-26,82.43888854980469,83.24690854171108,82.31457737651253,82.535574432478,80855800,-0.002923196583147769,-0.0029274774668915445,0.9786771890430194
2005-10-27,81.5617446899414,82.43882991910245,81.44434124004793,82.32142120022729,66623100,-0.010639928258292408,-0.0106969370350895,0.9682641339635744
2005-10-28,82.73585510253906,82.8394433577116,81.56180394372366,81.78970864307428,72322000,0.014395356757767486,0.01429272736164918,0.9822026416077307
2005-10-31,82.96372985839844,83.77175489132554,82.96372985839844,83.07423098969866,77698900,0.002754244282324292,0.0027504583016248517,0.9849078676174626
2005-11-01,83.21234893798828,83.49550412432892,83.02588487231264,83.27450713920265,66365100,0.002996720133173758,0.0029922389177955587,0.9878593608536731
2005-11-02,84.08251190185547,84.08251190185547,82.96371190004419,82.99133717688947,74012300,0.010457137371709724,0.010402839714707048,0.9981895418940493
2005-11-03,84.44164276123047,84.71098793404941,84.08252464577788,84.3587721871172,84897600,0.004271171867393786,0.0042620763027824676,1.002452980983714
2005-11-04,84.33112335205078,84.57283790734195,83.94438006358492,84.53140263185836,59156000,-0.001308825901127908,-0.0013096831618326233,1.0011409445575397
2005-11-07,84.41400146484375,84.68334130076714,84.15156399570036,84.51068728958639,46765400,0.0009827701742686212,0.0009822875718265476,1.0021248360180899
2005-11-08,84.41400146484375,84.54521493043318,84.1101287190913,84.20681454383394,42152800,0.0,0.0,1.0021248360180899
2005-11-09,84.52455139160156,84.91129493810519,84.15852549666269,84.31046196678501,57666800,0.0013096159978134292,0.0013087591987528211,1.0034372347351452
2005-11-10,85.18061065673828,85.30492179966444,84.08253328504394,84.48999436692272,79048100,0.007761759800382739,0.0077317923098725065,1.0112256735259197
2005-11-11,85.47066497802734,85.52591027127445,84.55214413962992,85.18750979833253,34867000,0.003405168371684031,0.0033993839135141525,1.014669067206045
2005-11-14,85.42234802246094,85.65024744022482,85.20825334597609,85.49140861175258,45092200,-0.0005653045472248097,-0.0005654643920838888,1.014095470168425
2005-11-15,85.11154174804688,85.69856448311626,84.84910948044673,85.32563635983632,69592500,-0.003638465596056184,-0.00364510091180463,1.010405718689101
2005-11-16,85.2842025756836,85.32564313521482,84.93199206806447,85.20133199458924,51133000,0.0020286417575168247,0.0020265868424816404,1.0124554699220674
2005-11-17,86.07842254638672,86.085330185291,85.0424980081016,85.4154314741624,55717500,0.009312627036622834,0.009269531871650348,1.0218840901046402
2005-11-18,86.41680908203125,86.52040257286814,85.86431924587426,86.36846615550522,72437200,0.003931142388932329,0.003923435639641062,1.025901261967826
2005-11-21,86.8519058227539,86.95549931971323,86.31322596134638,86.43062946570768,50021200,0.005034862376249505,0.005022229840983547,1.0310665336334548
2005-11-22,87.224853515625,87.37678469783096,86.61710771086125,86.71379358544003,66438800,0.004294064584284385,0.004284871396988153,1.0354939999195711
2005-11-23,87.72896575927734,87.991403259655,87.1626607459644,87.19028602331905,50854700,0.005779456466063815,0.00576281947859412,1.0414785924129766
2005-11-25,87.79804992675781,87.86020813476561,87.57705291747826,87.69446169505203,15270000,0.0007874727221797162,0.0007871628282136527,1.0422987283952359
2005-11-28,87.17646789550781,87.89470396386739,87.04524915754672,87.88089396096842,54498500,-0.007079679238531256,-0.007104859081446006,1.0349195877274686
2005-11-29,87.07982635498047,87.69447984791333,87.07982635498047,87.4665751530154,51738900,-0.0011085737110062555,-0.001109188633342455,1.0337723030795085
2005-11-30,86.61018371582031,87.37676288172943,86.5273078715944,87.12814588701903,56007200,-0.0053932427155476415,-0.005407838752677183,1.0281969181363901
2005-12-01,87.49417114257812,87.7289781297278,87.00383425560352,87.03145426786989,65468200,0.010206506773594803,0.010154772105705059,1.0386912169459386
2005-12-02,87.6046371459961,87.76348114180931,87.36292260365587,87.54938660232352,46699400,0.0012625527160885497,0.0012617563666264071,1.040002619363071
2005-12-05,87.41820526123047,87.52179875142714,87.14195771036728,87.50107583820078,59273400,-0.0021281052104002995,-0.0021303728440400646,1.0377893843699744
2005-12-06,87.5839614868164,88.21932723662516,87.45274269994864,87.7428055587608,57935200,0.0018961293599040197,0.0018943339757913804,1.039757167291075
2005-12-07,87.07290649414062,87.61849401673736,86.79665891360014,87.54942816986399,66816500,-0.005835029427764704,-0.005852119725999384,1.0336901536222023
2005-12-08,87.01763916015625,87.58394422012174,86.65852106292732,87.16957556363195,62608600,-0.0006347248094686897,-0.0006349263325395411,1.0330340448363948
2005-12-09,87.24555206298828,87.55632726766652,86.89333630043144,87.12814856513062,50744500,0.002619157506819514,0.0026157334911844775,1.035739723709728
2005-12-12,87.32843017578125,87.6115853916172,86.99002965964685,87.50799189145809,48389900,0.0009499408374782359,0.000949489929215736,1.0367236151702783
2005-12-13,87.92236328125,88.191703228416,87.21793694304301,87.30771516910353,88630900,0.006801142586363218,0.00677811914763209,1.0437745202997013
2005-12-14,88.26766204833984,88.46103375710304,87.80495042108738,87.83948334150247,64375000,0.003927314442007113,0.0039196226747259325,1.0478737510474734
2005-12-15,88.0121078491211,88.39885113677019,87.83254620743455,88.28835004373781,55900300,-0.00289521885239008,-0.002899418105621658,1.044839927208516
2005-12-16,87.72882843017578,88.42310532164795,87.72882843017578,88.36756189907122,46238300,-0.0032186414559112198,-0.0032238324238912956,1.0414769621040114
2005-12-19,87.2775650024414,88.08292890157556,87.26368179245199,87.98573054090949,48733000,-0.0051438442278246566,-0.005157119337509755,1.0361197668440802
2005-12-20,87.36090850830078,87.88855540977384,87.11791252776516,87.38173597850168,46603200,0.0009549247376119396,0.0009544690870362874,1.0371091832405683
2005-12-21,87.49970245361328,88.00652683781158,87.34002175917392,87.63161673790698,51806900,0.001588742009239974,0.0015874812937784512,1.0387568821681512
2005-12-22,87.95797729492188,87.95797729492188,87.53446779297829,87.69414857749928,32247900,0.005237444567900651,0.005223776856914792,1.0441973137580323
2005-12-23,88.00659942626953,88.07602610272032,87.7705423700378,88.02048264279334,27977300,0.0005527881932143597,0.0005526354621037921,1.0447745337044638
2005-12-27,87.1109619140625,88.2079211711765,87.04847421110551,88.14543346821951,44499500,-0.010176935798517972,-0.01022907485517116,1.0341419303510269
2005-12-28,87.30533599853516,87.47196100159941,87.13176674207683,87.29839174514109,30764300,0.0022313389750467927,0.0022288532352346788,1.0364494515459493
2005-12-29,86.91657257080078,87.45116373464134,86.82631313625193,87.28453867404255,32788900,-0.004452917147479973,-0.004462860913197677,1.031834228010664
2005-12-30,86.44445037841797,86.82629963696043,86.34030774539208,86.64579138975753,44645600,-0.005431900711434845,-0.0054467071264295746,1.02622940693345
2006-01-03,87.96491241455078,88.17319767743642,86.3611338998399,86.91655773625875,73256700,0.0175888912414488,0.017435996918199102,1.0442796443607791
2006-01-04,88.3814926147461,88.51340168522606,87.96492204337612,88.07600894158541,51899600,0.004735754163343042,0.004724575757822724,1.049225096034255
2006-01-05,88.43702697753906,88.5828245525054,88.08988838088172,88.27734618934888,47307500,0.0006283483244058363,0.0006281509962536601,1.0498843748652726
2006-01-06,89.17295837402344,89.27015675076127,88.42313778469074,88.88136324380993,62885900,0.00832153026436866,0.008287097223244753,1.0586210194648018
2006-01-09,89.40209197998047,89.6034277381557,89.13132425342428,89.15909068447807,43527400,0.0025695413736972483,0.0025662457465546657,1.0613411899733822
2006-01-10,89.49234771728516,89.54789117750065,89.0480106293931,89.13827007647224,44960800,0.001009548381987413,0.001009039130733327,1.0624126652544565
2006-01-11,89.7769546508789,89.86721404836564,89.37427273094129,89.57561898782309,49598900,0.0031802376499592278,0.0031751913902435982,1.0657913900122924
2006-01-12,89.42288208007812,89.75613208260661,89.17294192972513,89.6172787977053,40509200,-0.003943913804803079,-0.003951711542007727,1.0615880006361826
2006-01-13,89.33961486816406,89.49235675071658,89.00636466706442,89.26325452072068,44856700,-0.0009311622481535942,-0.0009315960490333624,1.0605994899668973
2006-01-17,89.09661102294922,89.15909344012465,88.73558384510567,89.0063515800305,52066600,-0.0027200010384356155,-0.002723706962864456,1.0577146582528232
2006-01-18,88.74249267578125,89.4923078671405,88.2842725753347,88.57586766624738,75067600,-0.003974543398477359,-0.003982462887290203,1.0535107254403917
2006-01-19,89.08268737792969,89.40205948503666,88.73554884986117,88.95772259286205,81530400,0.003833504016968803,0.0038261748653612895,1.057549363038287
2006-01-20,87.45809173583984,89.08269769279471,87.45809173583984,89.06187022620517,114957800,-0.018236940194648166,-0.01840528303510736,1.0382628985516695
2006-01-23,87.7705307006836,88.04824266647998,87.56918965790408,87.6247331104464,67017400,0.0035724420535889756,0.0035660760394485578,1.0419720325931368
2006-01-24,87.86077880859375,88.27734405512865,87.77051938561962,87.91631695706111,53008800,0.0010282278936870615,0.0010276996294727057,1.0430434173014909
2006-01-25,87.93716430664062,88.29818616767118,87.3678518424247,88.20098777058928,87747700,0.0008693924534095565,0.0008690147506892773,1.0439502313770712
2006-01-26,88.42315673828125,88.6383810047751,88.00659142055443,88.34678581205786,71294000,0.005526587484057988,0.0055113719337525355,1.0497197136597791
2006-01-27,89.24234771728516,89.32566814876162,88.48558844174926,88.63139125146452,65771200,0.009264439420870074,0.009221787728944436,1.0594447783558731
2006-01-30,89.17295837402344,89.42983752815304,89.11047597336952,89.17295837402344,33709600,-0.0007775382992112334,-0.0007778407388970585,1.058621019464802
2006-01-31,88.52032470703125,89.24236818453407,88.5133804533302,89.08963697841939,72937000,-0.0073187396593349385,-0.007345653029470649,1.0508732478254394
2006-02-01,89.13822937011719,89.16599579062905,88.67306502129782,88.74249166640446,63561000,0.006980370498311794,0.006956120496097413,1.0582087324420253
2006-02-02,88.10375213623047,88.96465413091427,88.03432549578895,88.93688771226817,83626900,-0.011605315039312614,-0.011673182299494324,1.045927886724684
2006-02-03,87.66639709472656,89.13826695743933,87.57614294772141,87.8816266713015,86040400,-0.00496409098250028,-0.004976453009929511,1.0407358055338485
2006-02-06,87.8954849243164,88.03434353055925,87.59694554203708,87.78440333623635,45511900,0.0026131771942481397,0.002609768783287142,1.043455432606107
2006-02-07,87.11792755126953,87.93717506757986,87.06238408987858,87.74277295271156,71208100,-0.008846385837866455,-0.008885747419499143,1.0342246232446555
2006-02-08,87.90936279296875,88.93689516713779,87.20119722913118,87.37476649324049,59422200,0.009084642667072762,0.009043625531068434,1.0436201843843211
2006-02-09,87.76358032226562,88.58976655944215,87.73580859960805,88.11765786809222,62023300,-0.0016583270094501223,-0.0016597035557383468,1.0418895208449492
2006-02-10,87.92324829101562,88.26344257438512,87.0970568773474,87.77745074100012,64508700,0.0018192964343946016,0.0018176435190947987,1.0437850267352555
2006-02-13,87.76358032226562,88.02740374214093,87.44420816016066,87.89548938374604,52308700,-0.001815992605522454,-0.0018176435190947649,1.0418895208449492
2006-02-14,88.69393157958984,88.88832839033994,87.62474382354844,87.79831316127759,90964400,0.010600652957730272,0.010544859984437561,1.0529342300757225
2006-02-15,89.00635528564453,89.08967577251198,88.33984965677963,88.64533338968617,85471300,0.0035224924692207615,0.0035163030232156197,1.056643182971749
2006-02-16,89.6728286743164,89.70754464649308,88.99242951990132,89.1035163933357,61017900,0.00748793034534434,0.0074600349608327085,1.0645552535257246
2006-02-17,89.42985534667969,89.67285663385555,89.27017453747219,89.59648570878576,40342600,-0.002709553509449014,-0.0027132309939554428,1.0616707841025315
2006-02-21,89.20769500732422,89.83947930550389,89.0688310708328,89.6381435477209,46456300,-0.002484185381875559,-0.0024872760900370447,1.0590333970602996
2006-02-22,89.74922180175781,90.01303994921425,89.31876270905424,89.40208318167781,42326700,0.0060704045137489615,0.006052053834851457,1.0654621581740253
2006-02-23,89.61730194091797,90.00609547657625,89.06187806405072,89.74921630347974,43423200,-0.0014698719185691766,-0.0014709532400302681,1.0638960652674272
2006-02-24,89.84638214111328,89.8949760185531,89.39509576983394,89.63809693850939,36777400,0.0025562050545366866,0.002552943519315786,1.0666156017669655
2006-02-27,89.88116455078125,90.2838361546401,89.75618909930209,89.83949900439933,35858600,0.00038713200063345,0.0003870570843748565,1.0670285227987844
2006-02-28,89.02715301513672,90.19354409710657,88.95773165874441,89.70060267572858,74394800,-0.009501562868180602,-0.009546990702606237,1.05689008420727
2006-03-01,89.81865692138672,89.90197740676727,89.21463901999341,89.28407099217195,48641600,0.00889058988683411,0.008851301286740412,1.0662864605014184
2006-03-02,89.8116683959961,89.85332331878186,89.2909606735225,89.49229633159564,60642300,-7.780705735493942e-05,-7.781008448104875e-05,1.0662034958896294
2006-03-03,89.39513397216797,90.30464605908388,89.3187630517042,89.33265156283306,73402500,-0.004637865338293801,-0.004648653605017914,1.0612585876524752
2006-03-06,88.9854736328125,89.68668952452897,88.76330522512669,89.65892310836682,57478400,-0.004582579846941215,-0.004593112054741201,1.0563952854363057
2006-03-07,88.84664916992188,88.90913157191355,88.45091139989819,88.77027825843359,61780800,-0.001560080058274127,-0.001561298250317836,1.0547472242178417
2006-03-08,89.03412628173828,89.17297962533632,88.29818872930518,88.6592106008094,66692400,0.002110120230396584,0.002107897053600785,1.0569728676736185
2006-03-09,88.43702697753906,89.33958415069942,88.43702697753906,89.06187751090523,56313600,-0.006706409431253002,-0.0067289984457477876,1.0498843748652738
2006-03-10,89.277099609375,89.45066890355008,88.47868509370123,88.66613760076794,60490800,0.00949910530177922,0.009454272491788067,1.0598573370968116
2006-03-13,89.4437484741211,89.67286126115313,89.23546315919823,89.45068743354709,45479100,0.0018666473874626721,0.001864907366229013,1.0618357170261865
2006-03-14,90.38098907470703,90.41570504896492,89.29097952103946,89.36041146955523,69877300,0.010478547875898858,0.010424028418876337,1.0729622134233847
2006-03-15,90.7836685180664,90.8531004646307,90.1518844171731,90.36015906921062,53398900,0.004455355572912989,0.004445459858004465,1.0777426416004856
2006-03-16,90.97113037109375,91.27661399952748,90.839216023013,90.95724186239363,65526400,0.0020649292553103216,0.0020628002192643654,1.079968103910822
2006-03-17,91.047119140625,91.24228897044317,90.87983679275686,91.08893972759203,47286800,0.0008353064232715646,0.0008349577490142401,1.080870208204947
2006-03-20,90.90072631835938,91.2422681245309,90.7613208483329,91.06104207709204,45538500,-0.001607879784087607,-0.001609173810065802,1.0791322988479517
2006-03-21,90.32919311523438,91.30505314242394,90.23160817611148,90.87288215262771,87102700,-0.006287443745205401,-0.006307292963934074,1.0723473152253111
2006-03-22,90.87982940673828,90.97043712581694,90.23157845356008,90.27339903712826,51605700,0.006095884093655579,0.006077379355959967,1.0788842201670674
2006-03-23,90.69161224365234,90.88678202769327,90.37794727901195,90.79616368654729,46704200,-0.0020710554180681795,-0.0020732030190532954,1.0766497911574222
2006-03-24,90.7613754272461,91.01230967857407,90.43376652590229,90.60802612721444,43209200,0.0007692352343051656,0.0007689395245195244,1.0774779881117877
2006-03-27,90.62886810302734,90.81009412281864,90.43369834757395,90.6358346528814,32523000,-0.0014599528003513829,-0.0014610195698561799,1.075904921105727
2006-03-28,90.07125091552734,90.98436899078024,89.9527557322306,90.56614193776932,82079900,-0.00615275462633047,-0.006171760821484069,1.069285142124902
2006-03-29,90.6358642578125,90.96347301917963,90.12005222937209,90.20370403471435,61505700,0.006268518939685608,0.006248953496501616,1.0759879762902365
2006-03-30,90.47554779052734,91.2980476458436,90.30128826498164,90.69162790045085,70571700,-0.0017687972481746916,-0.0017703634171232962,1.0740847717187052
2006-03-31,90.4964599609375,90.78224814139367,90.17581774745733,90.62889890485414,62925600,0.0002311361569047321,0.0002311094490585711,1.0743330315450301
2006-04-03,90.4267578125,91.22138089204316,90.25947546056985,90.66375887099822,61624700,-0.0007702196137571171,-0.0007705163852797752,1.073505559172427
2006-04-04,91.0052719116211,91.1237670853239,90.16882850927739,90.42672914404501,54809300,0.006397598599306775,0.006377220831727564,1.0803734168341366
2006-04-05,91.31895446777344,91.50715772627888,90.87982771253674,91.04014349187848,50607200,0.003446861369272858,0.003440934557983149,1.0840973142290116
2006-04-06,91.22138977050781,91.45839085207305,90.74740887929599,91.2074566637964,57906200,-0.0010683948128211718,-0.0010689659533978625,1.082939070281896
2006-04-07,90.29432678222656,91.59081830322933,90.16189845398219,91.35382785989616,80180900,-0.01016278079750299,-0.010214774420764421,1.0719333978935695
2006-04-10,90.4337387084961,90.67072914075152,90.09915271900273,90.4337387084961,41496500,0.0015439721545935647,0.0015427814550335662,1.073588433211496
2006-04-11,89.66697692871094,90.6567697121201,89.39513250676023,90.51039767350804,72799400,-0.008478713705033614,-0.008514862473144409,1.06448578424926
2006-04-12,89.83430480957031,90.0085643948552,89.64610147939355,89.75763016660652,43033700,0.0018661037384186674,0.0018643647299481025,1.0664722251507412
2006-04-13,89.71577453613281,90.09217041355217,89.43695292697323,89.63212273540651,51051800,-0.0013194321889478111,-0.0013203034060239834,1.0650650873682586
2006-04-17,89.68093872070312,90.1340093031705,89.2348346913959,89.79943394017984,64167700,-0.0003882908620006509,-0.0003883662664172698,1.0646515323273975
2006-04-18,91.10285949707031,91.27015243687741,89.86909932638662,89.86909932638662,92531800,0.01585532886531804,0.015730946168369522,1.0815319324994133
2006-04-19,91.27715301513672,91.36080483420278,90.78226183380878,91.13774749797219,87269000,0.0019131509046872441,0.0019113231622885966,1.0836010662945226
2006-04-20,91.40259552001953,91.91143027736759,91.03316623422434,91.31197717733009,86005500,0.0013743034345299332,0.0013733599438942071,1.0850902629615915
2006-04-21,91.4165267944336,91.86263067605785,91.04709751602394,91.79293325965264,72342600,0.0001524166172175434,0.00015240500298506108,1.0852556487488478
2006-04-24,91.24925231933594,91.36078095830474,90.87982300921365,91.23530858047575,52546400,-0.0018298056266543572,-0.001831481765954858,1.0832698418564088
2006-04-25,90.87285614013672,91.3956347292119,90.55919111388313,91.33987040339564,84359800,-0.0041249234336954155,-0.0041334543981610804,1.0788014367007197
2006-04-26,90.89376831054688,91.40958035803502,90.82407087880492,90.96347637824668,67262400,0.00023012559853863301,0.00023009912370469508,1.0790496965270449
2006-04-27,91.33290100097656,91.75112811356837,90.32916443952205,90.54524454784347,124478600,0.004831273899101207,0.004819640748933967,1.084262881161709
2006-04-28,91.63959503173828,91.8347648385832,91.10984993258158,91.1656036180029,55854400,0.0033579797356753094,0.0033523543115783943,1.087903813944795
2006-05-01,90.89376831054688,91.86962807855488,90.83801461953645,91.63960421829495,64990300,-0.008138695079709768,-0.00817199506051223,1.079049696527045
2006-05-02,91.57687377929688,91.63263810653329,91.1307697973634,91.31896243633369,49063500,0.007515426870807085,0.0074873267520508035,1.0871592156112606
2006-05-03,91.23534393310547,91.53507593698222,90.92864537507737,91.41657006468547,60821300,-0.0037294333394095602,-0.003736405014923288,1.0831047277873136
2006-05-04,91.56295013427734,91.74417626060189,91.2911056268104,91.36778026409391,42921400,0.0035907816757076993,0.0035843502105796523,1.0869939203967247
2006-05-05,92.37149047851562,92.56666029244532,91.90447623547266,92.04388172599998,62588200,0.008830431337703226,0.008791671091568832,1.0965925455752887
2006-05-08,92.25993347167969,92.54572155278368,92.25993347167969,92.36448489844754,30016700,-0.0012076995429870507,-0.0012084293997710977,1.0952681912591544
2006-05-09,92.44119262695312,92.54575472715668,92.22511251020656,92.30178712930609,29864000,0.001964657337728104,0.0019627299225614485,1.097420017947892
2006-05-10,92.39241790771484,92.53182342409983,91.93237013128122,92.29483298264945,64378200,-0.0005276297054616075,-0.0005277689509968583,1.0968409865470543
2006-05-11,91.27715301513672,92.3924184243713,90.97743168503095,92.36453093936288,80626900,-0.012070956879731143,-0.012144402517537177,1.083601066294523
2006-05-12,90.0852279663086,91.11684160634029,90.05037392634298,90.86590740893152,91726500,-0.013058306591031243,-0.013144315853941373,1.0694510713484808
2006-05-15,90.2664566040039,90.43374961893376,89.6460929647507,89.77155474897808,84029300,0.002011746451516805,0.0020097255994649572,1.071602535746337
2006-05-16,90.13399505615234,90.61495304715581,89.92488149885205,90.4476600741241,62137600,-0.001467450400015835,-0.0014685281598558649,1.070030012176598
2006-05-17,88.4192886352539,89.98762979731978,88.36352430670473,89.68789786086273,144789500,-0.01902397003295142,-0.019207253999650106,1.0496737932905917
2006-05-18,87.97315216064453,89.0465911579663,87.90344943468381,88.76777493614632,87906300,-0.005045691743232328,-0.005058464227943994,1.0443774628986982
2006-05-19,88.5935287475586,88.8653731421546,87.68738253823125,88.43321298560603,124309400,0.007051885395458202,0.007027137131473719,1.0517422930766591
2006-05-22,87.91742706298828,88.6423474358367,87.47829490740777,88.02198385754922,110852800,-0.00763150191812334,-0.00766077083450243,1.0437159197496733
2006-05-23,87.24822998046875,88.96294252351856,87.24822998046875,88.64927760536659,92006500,-0.007611654536251233,-0.00764077102249794,1.035771514734553
2006-05-24,87.94530487060547,88.44717320524043,86.96248381359469,87.60375765541527,168405000,0.007989559103866783,0.0079578115636539,1.0440468724696264
2006-05-25,89.0326919555664,89.0326919555664,88.12654016501949,88.46808739524987,78977900,0.01236435630714805,0.01228854194453853,1.0569558400022043
2006-05-26,89.48575592041016,89.48575592041016,88.87933085054206,89.22784458738846,62989700,0.005088737124447018,0.005075833259423881,1.0623344104241246
2006-05-30,87.89652252197266,89.22089626449471,87.86167380015723,89.1999859678095,72419900,-0.01775962422277555,-0.017919218731326216,1.0434677504960683
2006-05-31,88.87934875488281,88.87934875488281,87.96622503107078,88.25898513776293,86926200,0.011181628177206582,0.011119575907995305,1.0551354188970214
2006-06-01,89.72972106933594,89.8761037655482,88.71204597449251,88.78872059899255,73721700,0.009567715407077682,0.00952223468563045,1.0652306543009558
2006-06-02,89.91790771484375,90.21762896863412,89.4439269499781,90.09216722591903,91702600,0.00209726101079033,0.0020950648290248364,1.06746472101972
2006-06-05,88.60747528076172,89.82031995013995,88.3635077186527,89.8133533988634,86105100,-0.014573653540046805,-0.014680892412208149,1.0519078600093559
2006-06-06,88.39140319824219,88.78871471798101,87.65951635555427,88.67021951268566,130498600,-0.0024385310814339922,-0.002441509140730095,1.0493427499979184
2006-06-07,87.72917175292969,88.97686996518668,87.68037932308616,88.46106351855856,108599400,-0.00749203453448144,-0.007520240795043785,1.0414810378764263
2006-06-08,87.6525650024414,88.1753437201498,86.34213493119186,87.53406976940938,204957200,-0.0008732186678340748,-0.0008736001453466929,1.0405715971919574
2006-06-09,87.37373352050781,88.49596539931996,87.33191293207331,88.07774356103737,94972200,-0.0031810989436056314,-0.0031861693947767733,1.037261435983384
